Date,state_0_prob,state_1_prob,state_2_prob,most_likely_state,entropy
2022-06-30,0.0015218458046856711,0.9984781541953134,1.2742743972566683e-15,state_1,0.011394166109197582
2022-07-01,0.00024482528593307637,0.9997551747140507,1.6162394594779778e-14,state_1,0.002280509174339046
2022-07-05,0.0010701740076510407,0.9989298259923296,1.9313832028368173e-14,state_1,0.008389520769686399
2022-07-06,0.000322097899297438,0.999677902100638,6.453175418208052e-14,state_1,0.0029119241142820935
2022-07-07,0.0002966808460212689,0.9997033191539754,3.3621244624356237e-15,state_1,0.0027065319070527253
2022-07-08,0.00011665250044222883,0.9998833474994995,5.821123721459085e-14,state_1,0.0011730870355396268
2022-07-11,0.00013131778054256465,0.9998686822193864,7.077815046513416e-14,state_1,0.0013050130858757206
2022-07-12,8.076309439394791e-05,0.9999192368968193,8.786729754725051e-12,state_1,0.0008418706956710759
2022-07-13,3.5120056204787165e-05,0.9999647978756897,8.206810545981256e-08,state_1,0.00039675772631043104
2022-07-14,3.8770098238818356e-05,0.9999611393322325,9.056952870066199e-08,state_1,0.0004341499715610553
2022-07-15,8.772648568308367e-05,0.9999122726525007,8.618164164467308e-10,state_1,0.0009072197411896693
2022-07-18,2.9392728519455854e-05,0.999963571849201,7.03542227942789e-06,state_1,0.00042660578987822325
2022-07-19,0.00018212434544449357,0.9998178754968875,1.5766799295420005e-10,state_1,0.0017503515939542088
2022-07-20,3.428027544931836e-05,0.9999600334559346,5.686268615957646e-06,state_1,0.00046107487591941926
2022-07-21,3.679621782493106e-05,0.9999605915630261,2.612219148862705e-06,state_1,0.0004486821823272674
2022-07-22,2.8744708538629388e-05,0.9999699373919256,1.3178995359540634e-06,state_1,0.0003484908707672707
2022-07-25,1.3544773902318461e-05,0.9994934180283552,0.0004930371977424996,state_1,0.00441272565677037
2022-07-26,2.406541960366983e-05,0.9999461278742067,2.98067061895427e-05,state_1,0.000620409068418945
2022-07-27,0.00018784943420193677,0.9998121122185487,3.83472493862709e-08,state_1,0.0018002486564896846
2022-07-28,7.531384757985273e-05,0.9999172461748246,7.439977595404862e-06,state_1,0.0008856245496109761
2022-07-29,0.0001357399356120135,0.9998609892511992,3.270813188838417e-06,state_1,0.0013890458717920361
2022-08-01,3.2919745720501986e-05,0.9999117993716404,5.52808826391064e-05,state_1,0.0009698989535132432
2022-08-02,9.552623831259625e-05,0.9998973044099477,7.169351739835436e-06,state_1,0.0010718176046727033
2022-08-03,8.38373376327763e-05,0.9999151696108639,9.930515035596728e-07,state_1,0.0008855034728032235
2022-08-04,3.670850314300552e-05,0.9999348453586847,2.844613817225957e-05,state_1,0.0007377980841010789
2022-08-05,2.622795848747525e-05,0.999939153821709,3.461821980358083e-05,state_1,0.0006930830397440331
2022-08-08,3.372610301180908e-05,0.999882408396474,8.386550051408918e-05,state_1,0.0012520568451052047
2022-08-09,2.168256482471693e-05,0.9998207999272825,0.00015751750789281453,state_1,0.0017912523192149426
2022-08-10,0.00023405950272944784,0.9997657631205381,1.773767323031938e-07,state_1,0.0021936890367465394
2022-08-11,7.423624288680537e-05,0.999896540341308,2.922341580526811e-05,state_1,0.0011144199119157007
2022-08-12,3.9326683323918414e-05,0.9999551721060664,5.501210609620134e-06,state_1,0.0005103639655988194
2022-08-15,1.6547500672825335e-05,0.9996343490761542,0.0003491034231729842,state_1,0.0033266729980881123
2022-08-16,5.6742105274778166e-05,0.997890050209838,0.002053207684887139,state_1,0.01536846135432669
2022-08-17,2.611554509463817e-05,0.9990464324561584,0.0009274519987467497,state_1,0.007705171356229539
2022-08-18,1.2110356299447804e-05,0.9967601328140818,0.0032277568296185714,state_1,0.021886029371533507
2022-08-19,2.8187915204619066e-05,0.999821495671624,0.00015031641317139052,state_1,0.0017970029145219402
2022-08-22,6.877049592059685e-05,0.9999311181930485,1.1131103109719842e-07,state_1,0.0007298086588433923
2022-08-23,1.832790685198017e-05,0.9998266829696631,0.0001549891234847918,state_1,0.0017327947704938902
2022-08-24,1.6802385729716844e-05,0.9962787483228657,0.0037044492914045635,state_1,0.0246373690670873
2022-08-25,2.8215462039061345e-05,0.9994897245070858,0.00048206003087508285,state_1,0.004487425796291545
2022-08-26,0.00045122788647496414,0.9995487721110274,2.4980586621277558e-12,state_1,0.003927177331828338
2022-08-29,1.2676533953102042e-05,0.9999813327780082,5.99068803886852e-06,state_1,0.0002336444233753691
2022-08-30,2.5666234560316612e-05,0.999973022159172,1.3116062674239256e-06,state_1,0.0003160428891249641
2022-08-31,6.755890274793898e-05,0.9999274274174409,5.013679810975325e-06,state_1,0.0007824886776030009
2022-09-01,2.996659548551464e-05,0.9999498349447341,2.019845978027986e-05,state_1,0.0005806221084147317
2022-09-02,1.9911778006079123e-05,0.9999762691722651,3.819049728617211e-06,state_1,0.0002869041855474141
2022-09-06,2.8875786928152565e-05,0.9999597924825291,1.1331730542787827e-05,state_1,0.0004710757348740616
2022-09-07,4.7132793953298846e-05,0.9999528118509852,5.5355061426272035e-08,state_1,0.0005176744084221667
2022-09-08,2.4418883157149804e-05,0.9999595679765573,1.6013140285472655e-05,state_1,0.0004765822122603555
2022-09-09,3.635231792874479e-05,0.9999632134268776,4.342551937008501e-07,state_1,0.0004147501519746991
2022-09-12,2.3222248599863045e-05,0.9999712076681386,5.570083261352962e-06,state_1,0.00034397002035447947
2022-09-13,0.016084909264477712,0.9839150907355224,2.1411576327678393e-20,state_1,0.08238349257825424
2022-09-14,0.0001388861410999495,0.9998611124834978,1.3754023242046732e-09,state_1,0.0013724726536533127
2022-09-15,0.0001295548589369185,0.9998704449842161,1.5684704830483238e-10,state_1,0.0012892483245635455
2022-09-16,0.8842259020267093,0.11577409797329143,1.5785494575028303e-18,state_0,0.3584197475309649
2022-09-19,0.009943217002038419,0.9900567726285512,1.036941018196591e-08,state_1,0.05574064742513347
2022-09-20,0.00010509455835601458,0.9998949044884341,9.532099499410959e-10,state_1,0.0010678442601653809
2022-09-21,0.00011779388389205436,0.9998822060781498,3.795811561686295e-11,state_1,0.0011834190064822926
2022-09-22,7.790182611741854e-05,0.999922097404317,7.695654066463842e-10,state_1,0.0008148717504999903
2022-09-23,0.0006819733151641723,0.9993180266589402,2.5895594104037842e-11,state_1,0.005653681488525703
2022-09-26,0.00017439882082113226,0.9998255629929448,3.818623428462326e-08,state_1,0.0016843503551941222
2022-09-27,6.836114077445495e-05,0.9999313368707595,3.019884660109226e-07,state_1,0.0007288260913933558
