discrete_state_0_prob,discrete_state_1_prob,discrete_state_2_prob
0.04171779097711663,0.8637358076593368,0.09454640136354664
0.023121600120498926,0.8024612708092861,0.17441712907021492
0.03875971572668878,0.87288520524028,0.08835507903303116
0.06746796968289716,0.8860688535005393,0.04646317681656368
0.10160018187019151,0.8701030252282516,0.028296792901556882
0.141282306033594,0.8378630929368686,0.020854601029537487
0.07097887860587743,0.8540249164797789,0.07499620491434386
0.10729577047142684,0.8523138169501767,0.04039041257839635
0.04472510665275034,0.799149487430368,0.15612540591688173
0.06168772061750174,0.8590585176312816,0.07925376175121676
0.02577482987725093,0.7453236024997123,0.22890156762303676
0.042580574230816126,0.8406407968859095,0.11677862888327434
0.07323273470431778,0.8675260979384241,0.059241167357258165
0.1092471176251304,0.857098570701678,0.033654311673191495
0.03839697168275214,0.8483601739521197,0.1132428543651282
0.05388048619830635,0.8873866528965971,0.05873286090509635
0.08546191788460271,0.8810393124016599,0.033498769713737345
0.09871207856472425,0.8776388765768544,0.023649044858421342
0.11119036860999656,0.8691840943913042,0.019625536998699244
0.12309805272888762,0.8588466455462113,0.018055301724901083
0.16543437141775605,0.8177476207637779,0.01681800781846598
0.21306692170843392,0.7704549509257703,0.01647812736579577
0.22036272251010997,0.7620631929990295,0.017574084490860484
0.27289085424958176,0.7101554461396897,0.016953699610728363
0.13885653000976036,0.7827722952047446,0.07837117478549516
0.15450428748039893,0.8021642283313541,0.04333148418824702
0.2035547866414954,0.7694942744385539,0.02695093891995085
0.25605705357967085,0.7234247597512212,0.020518186669107933
0.31089335391676204,0.6709279163943572,0.018178729688880704
0.366384665928253,0.616154790654905,0.017460543416841966
0.16294207261982957,0.7014737802881983,0.13558414709197217
0.18410119752847512,0.7463965457114927,0.06950225676003205
0.23991138103049134,0.7225888172986252,0.03749980167088343
0.11955678931112472,0.771586259861769,0.10885695082710624
0.1374178450525068,0.8056150090698126,0.05696714587768063
0.055140988080497694,0.7497751990519135,0.19508381286758886
0.07424907339163908,0.8269177495177176,0.09883317709064329
0.09049138903857258,0.8572895027621955,0.05221910819923207
0.0375624145509198,0.783406978043871,0.1790306074052091
0.06858062110425013,0.8423829578669046,0.08903642102884522
0.023771706887679316,0.7732189563427745,0.2030093367695461
0.0503555906771632,0.8480660814427136,0.10157832788012335
0.06599213711249274,0.8806261126611058,0.053381750226401486
0.023840068318385935,0.8328869512031419,0.1432729804784721
0.014879197765328828,0.7473529946294155,0.2377678076052556
0.03036467516330945,0.8479757110248473,0.12165961381184313
0.013891323349172553,0.6857036272833915,0.30040504936743606
0.03774940128378298,0.8065448446467652,0.1557057540694518
0.06812167198490607,0.8542532078147923,0.0776251202003016
0.028124927392727372,0.7451842456057577,0.22669082700151483
0.011336489837535877,0.5319219582135108,0.4567415519489532
0.028148278681209477,0.7098039402753679,0.26204778104342275
